www.comune.valbrenta.vi.it	04199270242
www.comune.vignola-falesina.tn.it	80013790227
www.comune.villaliterno.ce.it	81000610618
www.comune.zelbio.co.it/hh/index.php	00642670137
www.comunecarpino.it/home.html	84001810716
www.comunecastelnuovovdc.gov.it	00165420506
www.comunedipetina.it	00500140652
www.comunemonteargentario.gov.it	00124360538
www.consorziopreserre.it	02168230791
www.elini.nu.it	82001050911
www.halleyweb.com/c064101/hh/index.php	00091910646
www.monchiero.cn.it	00506640044
www.servizisocialigardabresciano.it/servizi/notizie/notizie_homepage.aspx	02742340983
comune.atrani.sa.it/home	00463010652
comune.masserano.bi.it	00241500024
comune.mondolfo.pu.it/home	81002570414
comune.pacedelmela.me.it	00106030836
comune.pozzomaggiore.ss.it	00104700901
consorziosocialeri1.it	90075000571
episcopia.gov.it	82001030764
trecchina.gov.it	84002110769
unioneaddetta.mi.gov.it/colturano	84503720157
www.comune.adelfia.gov.it	80017830722
www.comune.boca.no.it	82000510030
www.comune.campoditrens.bz.it	81000970210
www.comune.capitignano.aq.it	00164280661
www.comune.capodorlando.me.it	00356650838
www.comune.castelfranco.pi.it	00172550501
www.comune.cislago.va.it	00308220128
www.comune.cossato.bi.it	83000070025
www.comune.dragoni.ce.it	80010090613
www.comune.gemona-del-friuli.ud.it	00311520308
www.comune.ivrea.to.it/entra-in-comune/amministrazione-trasparente/enti-controllati.html	08841520011
www.comune.madignano.cr.it	00302860192
www.comune.martellago.ve.it	82003170279
www.comune.morcianodiromagna.rn.it	00607140407
www.comune.rosa.vi.it/it	00276370244
www.comune.sangimignano.si.it	00102500527
www.comune.saracena.cs.it	01258050788
www.comune.talla.ar.it	00259890515
www.comune.telgate.bg.it/sito/index.php	00240940163
www.comunevicoequense.it	82007510637
www.fonte-nuova.it	97249250586
www.sanbiagiodellacima.gov.it	00251560082
info@comune.carregaligure.al.it	92003030068
iscasulloionio.asmenet.it	00296980790
mangone.asmenet.it	80003490788
miglierina.asmenet.it	80003570795
montaguto.asmenet.it	81000630640
paternocalabro.asmenet.it	80003870781
postiglione.gov.it	82002410650
puglianello.asmenet.it	90000440629
roccacasale.gov.it	83000550661
roccamonfina.asmenet.it	83001010616
salzairpina.asmenet.it	80005550647
sangiorgioalbanese.asmenet.it	84000230783
sanlorenzo.asmenet.it	00283710804
sanpietrodicarida.asmenet.it	82001330800
santacaterinaalbanese.asmenet.it	80006030789
santamariadelcedro.asmenet.it	00433700788
serra.segreteria@gmail.com	81003370418
sistemabibliotecario@yahoo.it	01489910800
sistemabibliotecariosilano.it	99332730789
web.comune.carrara.ms.it	00079450458
ww.comune.villaceliera.pe.it	00230080681
ww.vallidelbitto.it	00105750145
www..comunelamadeipeligni.it	00124520693
www.comune.carru.cn.it	00335810040
www.abanoterme.net	00556230282
www.acquedottobiviere.it	02641830829
www.acquemediotirreno.it	03908900586
www.affile.org	86000950583
www.agordino.bl.it	00207210253
www.agrosolidale.it	05548710655
www.ahrntal.eu	00342270212
www.albino.it	00224380162
www.albotelematico.tn.it/bacheca/ronzone	00343390225
www.alicomunimolisani.it	92063420704
www.altidona.net	81000890442
www.alvignano.gov.it	82001340619
www.amalfi.gov.it	00472320654
www.ambitosocialetordino.it	91030340672
www.amptavolara.it	91028410909
www.anci.piemonte.it	80097160016
www.anciveneto.org	80012110245
www.angri.gov.it	00555190651
www.anterivo.eu	80009950215
www.apiro.sinp.net	00311510432
www.appiano.eu	00264460213
www.aquilacomune.it	00246520084
www.arceviaweb.eu	00106720428
www.arconate.org	01336730153
www.arvier.eu	80003210079
www.asia.tn.it	01389620228
www.aspam.it	02077690200
www.atesparma.it	02798790347
www.ati3umbria.it	02463980546
www.aziendasocialecr.it	93049520195
www.bacinotv1.it	93001990261
www.badiatedalda.net	82001090511
www.baldisserodalba.org	81000370049
www.barberinotavarnelle.it	06877150489
www.barbian.eu	80005810215
www.basianomasate.mi.it	83504250156
www.basianomasate.mi.it	83510480151
www.bassanodelgrappa.gov.it	00168480242
www.bastiamondovi.info	84001390040
www.biassono.org	02336340159
www.boffaloraticino.it	02030870154
www.bordighera.it	00081170086
www.borgoratto.it	00433100062
www.borgovalbelluna.bl.it	01225000254
www.borgovirgilio.gov.it	02423810205
www.bosconerocanavese.it	85501230016
www.bpa.pd.it	80024440283
www.braone.gov.it/pages/home.asp	00855380176
www.bresso.net	00935810150
www.brixen.it	00188450217
www.cabellaligure.eu	83000730065
www.cadoneghenet.it	80008870281
www.cagnanovarano.gov.it	84000390710
www.caiazzo.gov.it	82000330611
www.caldaro.eu	80006090213
www.calvirisorta.gov.it	80008970610
www.camminominerariodisantabarbara.org	90039300927
www.campli.it	80005970670
www.campochiaro.gov.it	80004310704
www.campotures.eu	81003390218
www.canalsanbovo.net	00316270222
www.cannobio.net	84003980038
www.cappellesultavo.gov.it	00192710689
www.capracotta.com	00057170946
www.capresemichelangelo.net	82000910511
www.capriolo.org	00635680176
www.careggine.org	00398730465
www.carpidiem.it	00184280360
www.carpinetoromano.it	00986220580
www.casalattico.gov.it	82000870608
www.casalbuttano.it	00305070195
www.casapulla.gov.it	80005150612
www.cascianatermelari.gov.it	90054320503
www.casole.it	00077090520
www.casoli.gov.it	81000890699
www.cassano-magnago.it	82007050121
www.casteldilucio.eu	85000850835
www.castelfrancopiandisco.it	02166020517
www.castelgrande.gov.it	80004060762
www.castellabate.gov.it	81000690651
www.castellaneta.gov.it	80012250736
www.castelleone.disuasa.it	00176190429
www.castellidellasapienza.it	06532741003
www.castelrotto.it	80006410213
www.castelsanpietroromano.rm.gov.it	03255170585
www.castelvecchio-calvisio.it	00197730666
www.castelvecchio-subequo.it	00208410662
www.castelverrino.is.it	80002490946
www.castiglione.teverina.it	80004250561
www.cattolica.net	00343840401
www.cavedago.com	80008770226
www.cbbn.it	80029140037
www.ceaserresalentine.it	92016250752
www.cec-cuneo.it	80012270049
www.cedacricert.it	00440610343
www.cerea.net	00659890230
www.ceriano-laghetto.org	01617320153
www.cerretodesi.pannet.it	00345420426
www.cerromaggiore.org	01230310151
www.certosadipavia.gov.it	80000850182
www.cervignanodelfriuli.net	81000730309
www.cervo.com	00246280085
www.chambave.ao.it	00101150076
www.chiaromonte.gov.it	82000410769
www.chioggia.org	00621100270
www.cigliano.net	00222570020
www.cineto.it	02493020586
www.cisaastisud.it	01177050059
www.ciss-chivasso.it	07224580014
www.cissac.it	07264440012
www.cissossola.it	01606830030
www.cit-torino.it	97503930014
www.citerna.net	00463970541
www.cittadicapri.it	00547330639
www.cittadicastello.gov.it	00372420547
www.cittadisusa.it	86501110018
www.cittaortanova-fg.it	81001190719
www.citymonte.it	00272160516
www.civichiana.it	00259290518
www.cividatecamuno.gov.it	00895540177
www.civitellamesserraimondo.net	81001410695
www.clz.bl.it/soverzene	00206600256
www.clz.bl.it/web/ospitalecadore	00212310254
www.coesoareagr.it	01258070539
www.cofaser.com	03502790656
www.cogesco.org	01090170422
www.collepardo.it	00304940604
www.colloredodimontealbano.ud.it	00484760301
www.colobraro.gov.it	82001290772
www.comelicosuperiore.info	83001030259
www.comume.torricellasicura.te.it	80003050673
www.comunbadia.it	81006190219
www.comune-alicecastello-vercelli.it	00317490027
www.comune-cantalupoligure.it	83000750063
www.comune-cimone.it	80007570221
www.comune-diamante.it	00362420788
www.comune-farini-pc.it	80000230336
www.comune-montescudo-montecolombo.rn.it	91158830405
www.comune-pernumia.it	00669550287
www.comune-rondissone.to.it	01570160018
www.comune-rosasco.it	83001570189
www.comune-sanmarcellopiteglio.info	90060110476
www.comune-santamariadisala.it	00625620273
www.comune-solarino.gov.it	80000970899
www.comune-vallesaccarda.it	81001610641
www.comune.malgrate.lc.it	00556750131
www.comune.abbadia-lariana.lc.it	83007090133
www.comune.abbadia.siena.it	00221400526
www.comune.abbadiacerreto.lo.it	84503440152
www.comune.abbasanta.or.it	00068600956
www.comune.abbateggio.pe.it	00172780686
www.comune.abbiategrasso.mi.it	01310880156
www.comune.abetonecutigliano.pt.it	90060100477
www.comune.abriola.pz.it	00238440762
www.comune.acate.rg.it	00080280886
www.comune.accadia.fg.it	80002990713
www.comune.acceglio.cn.it	00481380046
www.comune.accettura.mt.it	83001130778
www.comune.acciano.aq.it	83003750664
www.comune.accumoli.ri.it	00113430573
www.comune.acerenza.pz.it	80004220762
www.comune.acerno.sa.it	00552610651
www.comune.acerra.na.it	80103960631
www.comune.acibonaccorsi.ct.it	00210150876
www.comune.acicastello.ct.it	00162000871
www.comune.acicatena.ct.it	00146380878
www.comune.acireale.ct.it	81000970871
www.comune.acquafondata.fr.it	81002150605
www.comune.acquaformosa.cs.it	83001070784
www.comune.acquafredda.bs.it	85001290171
www.comune.acqualagna.ps.it	00152230413
www.comune.acquanegra.cr.it	00304070196
www.comune.acquanegra.mn.it	00413370206
www.comune.acquappesa.cs.it	86000150788
www.comune.acquaro.vv.it	00313680795
www.comune.acquasantaterme.ap.it	00356080440
www.comune.acquasparta.tr.it	80005310554
www.comune.acquaviva.ba.it	00869560722
www.comune.acquavivacollecroce.cb.it	82000270700
www.comune.acquavivadisernia.is.it	80001830944
www.comune.acquavivaplatani.cl.it	81000730853
www.comune.acquiterme.al.it	00430560060
www.comune.acri.cs.it	00388670788
www.comune.acuto.fr.it	00311740609
www.comune.adrano.ct.it	80001490871
www.comune.adrarasanrocco.bg.it	00712980168
www.comune.adrarasm.bg.it	00712970169
www.comune.adria.ro.it	81002900298
www.comune.adro.bs.it	82000850170
www.comune.affi.vr.it	00683030233
www.comune.afragola.na.it	80047540630
www.comune.africo.rc.it	81000830802
www.comune.agazzano.pc.it	00290460336
www.comune.agerola.na.it	00559860630
www.comune.agliana.pt.it	00315980474
www.comune.aglianoterme.at.it	82000250058
www.comune.aglie.to.it	83501790014
www.comune.aglientu.ot.it	00255510901
www.comune.agna.pd.it	80008770283
www.comune.agnadello.cr.it	00304920192
www.comune.agnone.is.it	00067060947
www.comune.agnosine.bs.it	00706890175
www.comune.agordo.bl.it	00103340253
www.comune.agra.va.it	00459980124
www.comune.agratebrianza.mb.it	02254070150
www.comune.agrateconturbia.no.it	00471090035
www.comune.agrigento.it	00074260845
www.comune.agropoli.sa.it	00252900659
www.comune.agugliano.an.it	00168660421
www.comune.aicurzio.mb.it	02310520156
www.comune.aidone.en.it	80001220864
www.comune.aiellocalabro.cs.it	86001270783
www.comune.aiellodelfriuli.ud.it	00466330305
www.comune.aiellodelsabato.av.it	00225670645
www.comune.aieta.cs.it	00391170784
www.comune.ailano.ce.it	91001830610
www.comune.ailoche.bi.it	82004010029
www.comune.airasca.to.it	85002910017
www.comune.airola.bn.it	80000170623
www.comune.airuno.lc.it	85001580134
www.comune.aisone.cn.it	80003250042
www.comune.ala.tn.it	85000870221
www.comune.aladeisardi.ot.it	81000550905
www.comune.alagna.pv.it	00473750180
www.comune.alagnavalsesia.vc.it	82000010023
www.comune.alanno.pe.it	80013770682
www.comune.alanodipiave.bl.it	00207050253
www.comune.alassio.sv.it	00277920096
www.comune.alatri.fr.it	80003090604
www.comune.alba-adriatica.te.it	00285510673
www.comune.alba.cn.it	00184260040
www.comune.albagiara.or.it	00070480959
www.comune.albairate.mi.it	03623810151
www.comune.albanella.sa.it	82002390654
www.comune.albano.bg.it	00684170160
www.comune.albano.vercellese.vc.it	80002170027
www.comune.albanodilucania.pz.it	80004180768
www.comune.albanolaziale.rm.it	82011210588
www.comune.albaredodadige.vr.it	00264700238
www.comune.albareto.pr.it	00439490343
www.comune.albarettodellatorre.cn.it	00487760043
www.comune.albavilla.co.it	00688320134
www.comune.albenga.sv.it	00279480099
www.comune.alberobello.ba.it	82002610721
www.comune.alberona.fg.it	82000870715
www.comune.albeseconcassano.co.it	00654470137
www.comune.albettone.vi.it	00538020249
www.comune.albi.cz.it	80002220798
www.comune.albiano.tn.it	00271100224
www.comune.albianodivrea.to.it	01735420018
www.comune.albiate.mb.it	02788420152
www.comune.albidona.cs.it	81001050780
www.comune.albignasego.pd.it	80008790281
www.comune.albinea.re.it	00441130358
www.comune.albiolo.co.it	80005530136
www.comune.albisola-superiore.sv.it	00340950096
www.comune.albissolamarina.sv.it	00333890093
www.comune.albizzate.va.it	02254940121
www.comune.albizzate.va.it	82006930125
www.comune.albonese.pv.it	83000470183
www.comune.albosaggia.so.it	00110340148
www.comune.albugnano.at.it	00180780058
www.comune.albuzzano.pv.it	00467340188
www.comune.alcamo.tp.it	80002630814
www.comune.alcaralifusi.me.it	00144310836
www.comune.aldeno.tn.it	80013230224
www.comune.aldino.bz.it	80009810211
www.comune.ales.or.it	00072510951
www.comune.alessandria.it	00429440068
www.comune.alessandriadelcarretto.cs.it	81001290782
www.comune.alessandriadellarocca.ag.it	80002650846
www.comune.alessano.lecce.it	81002970754
www.comune.alezio.le.it	82001170750
www.comune.alfano.sa.it	84001650658
www.comune.alfedena.a.q.it	82000570661
www.comune.alfianello.bs.it	00875940173
www.comune.alfianonatta.al.it	00456230069
www.comune.alfonsine.ra.it	00242500395
www.comune.alghero.ss.it	00249350901
www.comune.algua.bg.it	85001070169
www.comune.ali.me.it	00399640838
www.comune.alia.pa.it	85000630823
www.comune.aliano.mt.it	00477860779
www.comune.alicebelcolle.al.it	81002590065
www.comune.alife.ce.it	82000320612
www.comune.alimena.pa.it	00429940828
www.comune.aliterme.me.it	00394310833
www.comune.allai.or.it	00085240950
www.comune.alleghe.bl.it	00145920252
www.comune.allein.ao.it	80005650074
www.comune.allerona.tr.it	81001450550
www.comune.alliste.le.it	81000570754
www.comune.allumiere.rm.it	01032140582
www.comune.alluvioniopiovera.al.it	02558080061
www.comune.alme.bg.it	80021130168
www.comune.almenno-san-salvatore.bg.it	00533860169
www.comune.almennosanbartolomeo.bergamo.it	00334080165
www.comune.almese.to.it	01817670019
www.comune.alonte.vi.it	00534310248
www.comune.alpette.to.it	01673090013
www.comune.alpignano.to.it	86003150017
www.comune.alseno.pc.it	00215780339
www.comune.alserio.co.it	00600170138
www.comune.altamura.ba.it	82002590725
www.comune.altare.sv.it	00328650098
www.comune.altavalle.tn.it	02401930223
www.comune.altavalleintelvi.co.it	03686280136
www.comune.altavillairpina.av.it	80010990648
www.comune.altavillamilicia.pa.it	87001850822
www.comune.altavillamonferrato.al.it	00452550064
www.comune.altavillasilentina.sa.it	00510570658
www.comune.altavillavicentina.vi.it	00518900246
www.comune.altino.ch.it	81001430693
www.comune.altissimo.vi.it	00519170245
www.comune.altivole.tv.it	83002050264
www.comune.alto.cn.it	00399150044
www.comune.altofonte.pa.it	00609230826
www.comune.altomonte.cs.it	83002090781
www.comune.altopascio.lu.it	00197110463
www.comune.altorenoterme.bo.it	03500441203
www.comune.altosermenza.vc.it	02653380028
www.comune.alviano.tr.it	00180530552
www.comune.alzano.bg.it	00220080162
www.comune.alzanoscrivia.al.it	00377080064
www.comune.alzate-brianza.co.it	00613570134
www.comune.amandola.fm.it	80001030446
www.comune.amaseno.net	00281260604
www.comune.amato.cz.it	00297380792
www.comune.amatrice.rieti.it	00110480571
www.comune.ambivere.bg.it	91026230168
www.comune.amblardon.tn.it	02401960220
www.comune.ameglia.sp.it	81001430115
www.comune.amelia.tr.it	00179120555
www.comune.amendolara.cs.it	81000650788
www.comune.ameno.novara.it	00452150030
www.comune.amorosi.bn.it	00141570622
www.comune.ampezzo.ud.it	84001250301
www.comune.anagni.fr.it	00104250600
www.comune.ancarano.te.it	82003500673
www.comune.ancona.gov.it	00351040423
www.comune.andalo.tn.it	00319630224
www.comune.andalovaltellino.so.it	00104380142
www.comune.andezeno.to.it	90003860013
www.comune.andora.sv.it	00135420099
www.comune.andornomicca.bi.it	00335290029
www.comune.andrano.le.it	81002750750
www.comune.andreis.pn.it	81000570937
www.comune.andretta.av.it	82000670644
www.comune.andria.bt.it	81001210723
www.comune.anela.ss.it	00237220900
www.comune.anfo.bs.it	00811700178
www.comune.angera.va.it	00338310121
www.comune.anghiari.ar.it	00192250512
www.comune.angiari.vr.it	82003290234
www.comune.angolo-terme.bs.it	00852900174
www.comune.anguillara-sabazia.roma.it	80071510582
www.comune.anguillaraveneta.pd.it	80012420289
www.comune.annicco.cr.it	00304860190
www.comune.annone-di-brianza.lc.it	00721860138
www.comune.annoneveneto.ve.it	83000830279
www.comune.anoia.rc.it	00263400806
www.comune.antegnate.bg.it	83000250163
www.comune.antey-st-andre.ao.it	81004320073
www.comune.anticolicorrado.rm.it	86001810588
www.comune.antignano.at.it	00167320050
www.comune.antronaschieranco.vb.it	83001330030
www.comune.anversa.aq.it	00161690664
www.comune.anzano.co.it	00689510139
www.comune.anzanodipuglia.fg.it	80004840718
www.comune.anzi.pz.it	80004460764
www.comune.anzio.roma.it	82005010580
www.comune.anzoladellemilia.bo.it	80062710373
www.comune.anzoladossola.vb.it	00421660036
www.comune.aosta.it	00120680079
www.comune.ap.it	00229010442
www.comune.apecchio.ps.it	82000010411
www.comune.apice.gov.it	80004140622
www.comune.apollosa.bn.it	80003630623
www.comune.appianogentile.co.it	00602480139
www.comune.appignano.mc.it	80000110439
www.comune.appignanodeltronto.ap.it	00363500448
www.comune.aprica.so.it	00110950144
www.comune.apricena.fg.it	84000350714
www.comune.aprilia.lt.it	80003450592
www.comune.aquara.sa.gov.it	82001370657
www.comune.aquileia.ud.it	81000890301
www.comune.aquilonia.av.it	82001830643
www.comune.aquino.fr.it/home	81001530609
